ID,Upvotes,Submission Date,Status,est_dev_time_days,complexity_score,num_teams_required,resource_cost_usd,infra_dependencies_count,tech_risk_score,design_effort_days,qa_effort_days,deployment_complexity,integration_needed,business_impact_score,user_demand_score,customer_satisfaction_impact,time_saved_per_user_minutes,num_users_impacted,market_differentiation_score,revenue_potential_usd,cost_savings_usd,scalability_potential_score,feature_adoption_likelihood,aligns_with_okrs,supports_key_initiative,compliance_or_regulatory_benefit,innovation_score,executive_priority_flag,strategic_timeline_alignment,mission_critical_flag,long_term_value_score,Title,Description,Cost_Score,ROI_Score,SA_Score
34a3d3e6-36ac-4e28-aebd-06c8cd988a87,170,2024-09-10,In Progress,51,3,1,89741,0,1,19,18,Medium,True,8,9,1,9,77135,5,40134,328563,1,4,False,Sustainability,True,3,False,True,True,3,Zero-Touch Stand Platform,Zero-Touch Stand Platform is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.3203209842195323,0.4809362870946059,0.4834975891105832
ee99727c-498c-4d43-8604-158658af4fbc,48,2024-08-05,Proposed,96,4,2,194312,1,4,30,16,High,False,8,2,3,15,74813,4,771164,352524,5,2,False,,False,3,True,True,False,5,Predictive Animal Optimizer,Predictive Animal Optimizer is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.6331705436986838,0.5926248446042577,0.5422981801129745
12d23fd8-a0ed-4723-bfd0-91ffda18ca21,456,2024-10-04,Completed,111,3,1,21824,1,3,6,28,High,True,2,5,1,52,32706,3,646574,319211,1,2,False,Automation,False,1,False,True,True,2,Zero-Touch Size Dashboard,Zero-Touch Size Dashboard is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.352643622369041,0.4615741418004974,0.2184138007825327
8eb74846-b749-41b3-88cb-de76373a2a6b,445,2025-03-24,Completed,83,5,3,106409,0,2,18,30,High,False,9,6,2,28,90093,4,221827,50599,4,3,False,Automation,False,2,False,True,True,3,Automated Season Analyzer,Automated Season Analyzer is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.497936930821875,0.4925977292953573,0.3746346714207909
d36d3e42-39a5-454e-8aa0-dca6997122ad,417,2024-08-30,Proposed,168,2,2,30909,2,5,30,19,High,False,9,2,1,35,53487,1,634904,38627,4,2,True,AI,False,5,True,False,False,3,Smart Talk Analyzer,Smart Talk Analyzer is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.5544489216988682,0.4088332859779398,0.4768868867661339
906bbb79-9598-4c7a-8ae1-70b9e6491dcc,30,2024-12-17,On Hold,173,5,1,42303,5,4,24,24,Low,False,1,8,5,42,79247,5,497433,119538,4,4,True,,False,4,False,False,True,2,Predictive Imagine Agent,Predictive Imagine Agent is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.6025669810727535,0.5879999804642504,0.4872234500003383
c0281e06-855b-429f-939a-5c711fd4c5e1,499,2025-02-16,In Progress,78,3,2,112607,0,3,11,29,High,True,3,2,3,7,91369,1,364681,137826,4,2,False,AI,True,2,False,True,False,4,Cloud-Based Structure Agent,Cloud-Based Structure Agent is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.4421829305671806,0.3647427367247585,0.3877180841700488
cca03be2-c300-47ea-a44b-f0a10039de90,71,2024-06-02,On Hold,167,2,1,97525,4,4,20,42,Medium,False,1,5,4,51,77379,3,950291,189980,4,5,True,,True,2,False,True,False,1,Intelligent Reach Agent,Intelligent Reach Agent is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.6262506021645475,0.6487735334491089,0.3444015089716048
06f40a27-ddc6-43ea-acf6-7e00dc640bf1,240,2024-04-18,Proposed,179,3,4,33364,4,5,27,35,Medium,True,6,2,1,57,29320,4,570244,161877,1,5,False,AI,True,4,True,False,False,2,Intelligent Mission System,Intelligent Mission System is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.6990945902755632,0.4658027553036246,0.3852589163268839
97afeafc-6825-4656-adf6-111a6294ee2c,352,2024-10-16,On Hold,173,5,2,196759,1,5,21,7,Low,False,6,6,1,7,29089,3,563587,63078,2,4,True,,False,2,True,False,True,1,Zero-Touch Card Assistant,Zero-Touch Card Assistant is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.6489590667505155,0.334085550648676,0.2519600011155103
c30ed695-09fb-4a1f-8a68-4ff6e0f8d732,268,2024-08-10,Proposed,129,4,2,199731,1,3,27,6,Medium,False,7,4,1,54,22432,3,788953,450283,4,2,False,AI,True,3,True,True,True,1,Predictive Performance Bot,Predictive Performance Bot is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.5825908933739167,0.5928705338075743,0.4660708446125995
a83497ba-777e-4cb1-bfc4-d43ab05aa17f,330,2024-05-12,In Progress,87,4,1,13994,1,3,13,26,Medium,False,6,8,2,36,80324,1,841676,150288,5,2,False,,True,5,False,True,False,4,Intelligent True Optimizer,Intelligent True Optimizer is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.3214675741797432,0.5798380872415805,0.4767201975961894
f5fb1c1e-ba67-44f1-86da-5f5693571d37,162,2025-02-26,On Hold,144,2,1,95488,3,4,6,20,High,True,7,8,2,26,80656,4,835064,382940,1,4,True,AI,True,3,True,True,True,4,Predictive Two Optimizer,Predictive Two Optimizer is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.4672686856047847,0.6550462049681277,0.674384678647781
4f9a9847-f84b-4fbb-97a0-33509cdab982,354,2024-05-12,Proposed,43,2,1,97163,4,5,30,36,High,True,7,4,1,56,84288,1,531864,127543,5,1,False,Automation,False,4,False,True,True,5,Predictive Less Dashboard,Predictive Less Dashboard is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.5848545698802035,0.5229610734018617,0.469101494865081
0fbf318e-e931-4678-a09d-ec62ae8acdb4,396,2025-03-23,In Progress,73,4,4,190093,2,1,15,43,Medium,False,4,9,2,20,42693,4,834759,438836,3,3,True,,False,5,True,True,False,2,AI-Powered Never Analyzer,AI-Powered Never Analyzer is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.5975668308971278,0.5924456189158389,0.5810065260718404
5424c350-6159-4891-8943-c9aa1e4bcc45,311,2024-04-09,Proposed,57,4,3,24444,2,5,17,21,Low,False,2,7,5,54,44077,4,496110,324608,5,4,False,Automation,True,3,True,True,True,3,Zero-Touch Loss Optimizer,Zero-Touch Loss Optimizer is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.3875959318539756,0.6281122788879091,0.4888381679093129
bb06bab4-33f2-4d44-9315-4180b11b16f2,415,2024-05-29,Proposed,78,3,3,95208,5,2,12,12,High,False,8,8,3,34,38846,5,276607,391939,4,1,True,AI,False,5,True,False,False,4,Automated Seven Dashboard,Automated Seven Dashboard is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.4271248670763693,0.5554617711215843,0.5189782139492191
0f5406b2-8f6b-4e0c-901c-e48dc14e99cc,453,2025-03-08,On Hold,95,3,4,62002,4,3,20,23,High,False,6,10,5,46,48917,4,3644,460505,3,1,False,,False,1,False,True,False,5,Automated It System,Automated It System is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.5158922076809687,0.5803548094142378,0.3516104339381005
853542f0-b230-4352-8215-c6ed56c05b39,454,2024-06-02,Completed,71,4,3,130639,5,3,21,27,Low,False,10,5,1,30,41257,4,915619,206668,1,5,True,Sustainability,False,5,False,True,False,3,Zero-Touch Real Bot,Zero-Touch Real Bot is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.574110303275613,0.5544234614792093,0.4464369306057406
7795bf13-beb6-4665-8342-98fcff1c752a,13,2025-02-01,Completed,131,2,1,175505,3,4,11,41,Low,True,3,4,4,58,68122,1,102771,70223,5,5,False,Automation,False,3,True,True,False,5,AI-Powered Manager Optimizer,AI-Powered Manager Optimizer is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.618451292321405,0.470907427614085,0.51629444815067
3e4ff3cc-c8c0-4df1-91c2-e763b5439e9c,357,2024-08-13,Proposed,153,2,2,144174,3,1,8,15,Medium,False,4,3,4,6,75580,4,607015,344817,4,5,True,,True,2,True,True,True,2,Zero-Touch Evidence Optimizer,Zero-Touch Evidence Optimizer is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.442054547292932,0.5561895779689033,0.5859774936074361
c98d4156-1fe2-4c9c-a849-789d20e26c7d,50,2024-12-29,On Hold,26,1,4,196986,1,1,29,18,Medium,True,7,1,3,57,31527,4,461905,377158,5,3,True,,False,3,False,False,False,5,Automated Price Bot,Automated Price Bot is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.4932636637323883,0.5773600084482007,0.4439576547663909
4802c1f0-0cea-4872-95fb-14d941e8e638,40,2024-12-12,Proposed,15,2,4,91294,3,2,24,23,Medium,True,8,1,4,45,18484,2,139482,424566,4,5,True,,True,3,False,True,False,1,Zero-Touch Information Bot,Zero-Touch Information Bot is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.4298207109819131,0.500924440662779,0.3495435935106647
9fa691d0-92ad-4d16-a4bc-0f6e579c6f87,430,2025-02-28,On Hold,58,3,4,161549,3,4,27,40,Medium,False,8,2,5,33,8274,5,122536,10122,3,1,False,,True,5,True,False,False,3,Automated Be Assistant,Automated Be Assistant is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.6567016561398149,0.3093352711581162,0.4334098819139143
7a06b845-b081-438a-9dba-952a97fb80f3,279,2025-03-01,Completed,124,3,2,58587,2,2,5,5,Medium,False,10,9,3,8,27274,1,529020,298477,2,4,False,AI,True,3,True,True,False,1,Intelligent Get System,Intelligent Get System is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.2853370779892855,0.4711439732242595,0.374331458312532
de1a5bed-2eb0-4169-932c-d56503c4bbdc,343,2025-03-03,On Hold,147,5,3,9938,1,3,14,31,Medium,True,8,7,1,25,88328,4,498976,302228,1,5,False,AI,False,4,True,True,True,2,Smart Represent Service,Smart Represent Service is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.4858746577071982,0.5843092761319104,0.5483172685099988
80480fd2-3021-4e59-b6e5-2afbef83fc10,262,2024-08-29,Completed,91,3,1,16858,1,2,5,11,Low,False,2,9,1,40,18385,3,289900,284137,1,3,False,,False,4,False,True,False,2,AI-Powered None Analyzer,AI-Powered None Analyzer is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.1935419942729253,0.390600822261229,0.4587376238382511
f46fc0b3-afa4-4efb-ba70-66940b40acdf,428,2024-12-03,Proposed,117,4,4,73035,2,2,30,21,Medium,True,10,4,5,58,45803,5,208501,129716,5,3,False,Automation,False,2,False,True,True,4,Smart Free Dashboard,Smart Free Dashboard is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.5712132249708574,0.5747636250875586,0.4893843045479515
708df1aa-acdc-4ea2-b746-ebaa4849a787,23,2025-03-14,On Hold,73,4,1,191277,1,3,5,29,High,True,9,8,2,10,23023,3,763205,458829,5,5,True,AI,False,4,True,False,True,2,Self-Healing Serious Platform,Self-Healing Serious Platform is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.4998596776253389,0.6083425161123844,0.4124054024279432
17520c55-ba83-46e3-9b7e-efee18d50d4f,467,2024-10-10,Completed,13,1,4,120692,2,1,9,14,High,False,1,9,5,28,66481,3,125974,125710,1,3,False,AI,False,4,True,True,False,2,Automated Song Analyzer,Automated Song Analyzer is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.286723369089048,0.4052250411755025,0.3475904232938183
6c09e112-57d2-4a53-8aee-c3b9a08bca03,294,2024-10-31,On Hold,80,3,2,135924,3,2,20,41,High,False,4,6,4,42,56532,2,583585,284975,5,1,True,Sustainability,False,1,True,True,True,3,Automated Turn Bot,Automated Turn Bot is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.5732801598576895,0.5491994124217111,0.5163657909861338
88e79012-81de-40a0-b49a-4cd0a8f63f30,390,2024-11-29,In Progress,128,5,3,198135,3,1,25,19,Low,False,9,1,4,31,88660,5,917356,5347,1,1,False,,True,2,True,False,False,5,Intelligent Also Agent,Intelligent Also Agent is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.6523308878535996,0.5209165197096806,0.5021662826629048
ecd60f6b-c51f-49d7-b8ac-f22691aaca64,292,2024-07-04,In Progress,16,2,3,144465,2,2,14,20,Low,False,1,8,3,19,59473,2,181967,107597,3,4,False,Sustainability,False,5,True,False,False,5,Self-Healing Authority Manager,Self-Healing Authority Manager is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.3591773057578087,0.3659409854432338,0.6290065088469833
c0d02f65-10b5-4c33-8a7a-76331df2e6d0,474,2024-12-25,Proposed,18,5,3,110619,4,1,8,9,High,False,9,5,3,52,54170,4,514115,27258,2,5,True,Automation,True,3,True,False,False,4,Smart Program Service,Smart Program Service is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.3445886420618478,0.535373575177351,0.6302406194586142
c6f32d34-aadb-4206-9878-1e717ee54075,440,2024-07-24,On Hold,167,3,3,143590,4,1,26,44,Low,True,1,6,3,30,61191,3,768549,418595,5,1,True,AI,True,3,True,True,False,3,Zero-Touch Will Dashboard,Zero-Touch Will Dashboard is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.7431031989217082,0.5744658803908359,0.576883118136666
cca808e2-5df7-4661-a700-623f8e4e5eff,242,2025-01-19,Completed,176,5,4,158389,3,4,19,31,High,False,3,3,3,35,85232,5,619248,318819,1,3,False,Sustainability,False,4,False,True,False,3,AI-Powered Dream Manager,AI-Powered Dream Manager is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.7649476596688829,0.5589606265948577,0.4682424524968676
565ae39a-aea5-4cfb-9035-fcced5478e5a,425,2024-09-19,In Progress,58,2,3,174858,2,3,28,18,Low,False,9,9,5,21,45722,4,359976,195679,1,3,False,,True,4,False,True,True,3,Zero-Touch Believe Dashboard,Zero-Touch Believe Dashboard is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.526199917358372,0.5016867142585268,0.5212261721741118
ccefe1de-c898-4463-80ff-1e845b1a344b,262,2025-01-24,On Hold,39,5,2,119447,4,4,5,12,Low,True,8,4,3,26,59062,5,689110,319405,4,5,True,AI,False,3,False,False,False,2,Cloud-Based Billion Bot,Cloud-Based Billion Bot is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.4041516850746285,0.6278012990884615,0.3530952723242878
18d8174f-4a8d-4a12-9703-9dd48e1b1dbf,426,2025-01-02,On Hold,111,3,3,93353,0,5,19,33,Medium,False,5,3,1,8,10029,2,731863,306533,2,2,False,,True,2,True,True,True,4,Smart Property System,Smart Property System is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.5236356189682547,0.337003048809584,0.5517911425156427
d3a34a82-c9d9-4fa7-9afd-38452a0869a1,227,2024-05-13,On Hold,126,1,4,40222,0,2,9,11,Low,False,5,1,3,55,62013,1,2249,172034,3,2,False,Automation,True,2,False,True,True,1,Smart Turn System,Smart Turn System is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.2802673177622096,0.3819720549749988,0.4007556167675172
a6214f78-2073-4d36-bc60-bb1c2e6e4311,72,2024-06-07,On Hold,26,1,3,143092,1,5,19,36,High,False,8,4,3,52,83623,2,274077,165228,4,4,True,,False,1,False,True,True,4,AI-Powered Life Dashboard,AI-Powered Life Dashboard is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.4940716354357983,0.559561234896372,0.4832983455410089
3cd7da3e-b52c-4829-8ca4-54d2ad3418d9,90,2024-07-29,Completed,161,2,2,73697,1,3,12,9,Low,True,2,8,2,29,80390,4,297536,123093,4,4,False,Automation,True,1,False,False,False,4,Self-Healing Rule Service,Self-Healing Rule Service is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.403004885747719,0.4833711976345262,0.3938421737698519
a377b1f1-370c-444d-8620-d4698be0bade,111,2024-04-15,In Progress,89,3,4,133721,4,5,15,7,Medium,True,8,6,1,39,75047,1,542818,371733,5,3,False,Automation,True,5,False,False,False,1,Intelligent Well Service,Intelligent Well Service is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.5293350129396868,0.6045391760771137,0.2881365303768363
105f0da9-826e-40f6-985b-c8e837caf551,458,2024-08-07,On Hold,139,4,2,107176,3,5,27,25,High,False,10,8,5,22,17754,1,495458,406014,2,1,True,,False,3,False,True,True,1,Smart Any Dashboard,Smart Any Dashboard is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.6575919631375966,0.4973701359075382,0.4762959919859864
83968370-c28b-4348-a253-58c4b055de91,140,2024-04-25,Completed,39,3,1,171513,0,1,29,22,Low,True,9,7,3,5,11480,5,534573,365752,4,4,True,Sustainability,False,3,True,False,True,5,Smart Style Dashboard,Smart Style Dashboard is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.4626108970029279,0.5136196568895608,0.5018683547785553
c4ac43b7-8800-4976-942c-4909f2db9f7f,467,2024-08-21,In Progress,75,2,4,13419,1,4,10,24,Medium,True,8,3,4,36,62515,5,666304,352943,1,3,False,AI,True,1,True,True,True,4,Intelligent Finally Dashboard,Intelligent Finally Dashboard is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.3406810221873707,0.6024106541044535,0.5094023511396596
d3255ab6-f259-41c6-86ac-256ed785ae63,183,2024-09-18,In Progress,55,3,2,69077,0,5,22,14,High,True,4,9,4,41,22190,2,260154,381248,4,3,False,,True,3,False,False,True,1,Smart House Manager,Smart House Manager is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.4117637868037728,0.5122557362464472,0.3229371736170128
b0041cdc-2fcf-4267-9abc-009781aa2cb7,198,2024-07-07,Proposed,132,2,4,190634,4,3,9,35,High,True,8,7,5,31,6959,2,887717,176411,3,1,False,AI,True,2,False,False,True,5,Cloud-Based Child Assistant,Cloud-Based Child Assistant is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.6772253085399748,0.486742487724594,0.3762553850292951
11c6e648-b897-4e6d-9f38-a68af98eb34d,36,2024-09-11,On Hold,118,4,2,161854,0,5,21,15,Low,False,10,10,3,23,72827,2,991763,222261,3,5,True,Automation,False,3,False,True,False,5,Automated Nice Agent,Automated Nice Agent is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.5467586559743158,0.679370536296554,0.5995764884000305
2d33a4f8-2a7c-4ff6-b981-9173a87a62fe,78,2024-12-24,On Hold,74,3,4,26044,5,4,21,12,Low,False,7,9,1,30,19095,2,912910,363282,3,5,False,Automation,False,3,True,False,True,4,AI-Powered Others Bot,AI-Powered Others Bot is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.4308465880052484,0.5798579924258143,0.4569782476157837
a98ed6bc-2e42-4c3a-b1c1-7f32219d8f01,493,2024-06-12,On Hold,23,5,1,15231,0,2,26,33,Low,False,2,5,3,55,5300,1,395834,350014,2,2,True,Sustainability,False,2,True,True,False,3,Self-Healing Structure Bot,Self-Healing Structure Bot is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.3359590836307057,0.4080656837072838,0.5024267951692016
8c5a51d8-be78-4951-bab1-da9236adf9ce,30,2024-06-10,In Progress,41,2,2,20178,2,5,26,14,Low,True,5,1,3,54,39853,2,616662,106985,4,2,False,,False,5,True,True,False,1,Intelligent Conference Dashboard,Intelligent Conference Dashboard is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.3613770978469006,0.4467027280639147,0.3842170404587538
c9f95081-620f-4546-8965-5fb7b4e53bbc,120,2024-11-26,Proposed,162,4,1,136638,3,5,26,25,Medium,False,9,2,3,54,64434,2,408342,78572,4,5,False,Sustainability,False,4,False,False,False,3,Zero-Touch Bar Assistant,Zero-Touch Bar Assistant is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.6676328640056199,0.5298708975260438,0.2866198869009236
e59d55ba-4335-4c8f-9ca8-7a070c3ba441,79,2024-08-30,Completed,104,5,2,181837,1,1,22,8,High,False,6,8,3,42,55509,3,162624,261671,5,3,True,Sustainability,False,5,True,False,True,1,Zero-Touch Truth Service,Zero-Touch Truth Service is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.5227500598801379,0.5356345552631656,0.3801163680963724
52c2b533-94e4-434e-bedb-6fd914028eef,98,2024-12-25,Completed,61,5,2,88313,1,2,13,30,Low,True,8,2,2,26,34228,2,692828,167656,2,4,True,Automation,False,1,False,False,True,1,Cloud-Based President Manager,Cloud-Based President Manager is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.4265567551236831,0.4256921963141995,0.1857272194055426
9d7fba44-833e-467a-a846-baf956b288f1,478,2024-10-14,In Progress,16,2,3,45480,5,3,19,28,Low,False,9,7,2,24,82146,3,92488,110731,3,5,False,,True,1,True,True,True,1,Predictive Effect Optimizer,Predictive Effect Optimizer is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.3817430391582082,0.4788126747212576,0.3840459234552895
804b44d1-5c54-4d3f-a81c-48f3e5c0d977,71,2024-11-16,In Progress,40,3,1,176422,5,1,15,45,Low,False,3,1,4,41,26043,1,522267,56253,4,3,True,,False,5,True,True,True,5,Intelligent While Optimizer,Intelligent While Optimizer is focused on enhancing automation and intelligent decision-making. It delivers tangible business value by embedding innovation in the AI ecosystem through intelligent tooling or insights.,0.532809575974195,0.3560762940231422,0.7626907409491257
b80739a6-8c12-4361-8a4b-3a17d7ed5be9,386,2024-07-03,Completed,31,3,2,33043,0,4,10,39,High,False,9,10,2,34,58697,1,708899,37510,3,3,False,Sustainability,True,3,True,False,True,5,Zero-Touch Character Platform,Zero-Touch Character Platform is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.3315804022402637,0.5133195258178986,0.6391195609216388
6794136c-d02e-40c3-a2c9-d0cb339d47ad,354,2024-12-07,On Hold,58,3,4,198676,4,1,14,42,Medium,True,4,7,2,49,78316,1,450691,32073,5,5,False,Automation,True,1,True,True,True,2,Cloud-Based Main Analyzer,Cloud-Based Main Analyzer is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.6194672816194532,0.5186400446565337,0.5091209775921833
f9ccc02c-6e89-498c-b382-13d736e5777d,25,2024-09-29,Proposed,12,2,2,181142,0,5,21,40,Medium,True,4,8,2,39,91890,3,182260,416264,4,1,False,Sustainability,False,3,True,True,False,4,Self-Healing Environmental Manager,Self-Healing Environmental Manager is focused on improving compliance and threat detection. It delivers tangible business value by embedding innovation in the Security ecosystem through intelligent tooling or insights.,0.5287097160571691,0.5705565811357787,0.5039495073774585
f14ef204-1cda-43f6-8375-5553aa2ec8f4,264,2024-12-18,On Hold,22,2,3,68772,4,3,6,16,High,True,9,1,5,14,35390,5,872378,88229,3,5,True,Sustainability,False,4,True,False,True,5,Intelligent Especially Dashboard,Intelligent Especially Dashboard is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.3239266512377613,0.5073935805448997,0.6523270512057661
8949bf29-8688-4fe8-bc0f-a7474333988d,313,2025-03-19,Completed,153,2,3,70082,4,2,13,8,Low,True,8,10,4,5,78697,2,21013,491095,4,1,False,Automation,True,1,False,True,False,2,Self-Healing Act Dashboard,Self-Healing Act Dashboard is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.4432528229426812,0.5346568294063639,0.3096363201394372
d578da41-1444-4b46-b5bd-082d4842c355,0,2024-10-01,In Progress,60,1,1,74203,3,3,20,34,High,False,7,2,1,56,60172,4,672566,223998,1,2,True,,False,2,False,True,False,4,AI-Powered Summer Platform,AI-Powered Summer Platform is focused on optimizing infrastructure and cloud costs. It delivers tangible business value by embedding innovation in the Cloud ecosystem through intelligent tooling or insights.,0.424698471420452,0.5196630159181312,0.4693593497240768
ac61bd22-7949-4159-b15f-b5a90b71eab6,483,2024-07-24,Proposed,144,4,1,191278,0,4,11,41,Medium,True,6,6,3,60,30743,1,191719,44918,5,1,False,Automation,True,4,True,False,True,3,Zero-Touch Wear Platform,Zero-Touch Wear Platform is focused on streamlining CI/CD and deployment processes. It delivers tangible business value by embedding innovation in the DevOps ecosystem through intelligent tooling or insights.,0.6352209122978435,0.3993816064048958,0.4576742987405796
f96d40cc-1c76-4aa1-ba1f-7093f55e717c,119,2024-11-02,Completed,53,4,4,43220,5,5,11,31,High,False,5,3,2,56,44365,3,789922,452142,4,2,True,AI,True,5,False,False,False,2,Automated Research Agent,Automated Research Agent is focused on reducing manual workload through smart automation. It delivers tangible business value by embedding innovation in the Automation ecosystem through intelligent tooling or insights.,0.4950959908315995,0.6201303638862835,0.4736830411153043
